id,rawData,merchantAccountCode,pspReference,merchantReference,timestamp,eventDate,eventCode,success,reason,paymentMethod,originalReference
"1002","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2018-01-08T07:00:45+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'received_payments_report_2018_01_07.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_07.csv'}","ColinRood","received_payments_report_2018_01_07.csv","","1515392171.90379","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_07.csv","",""
"1003","{'merchantAccountCode': 'ColinRood', 'eventCode': 'RECURRING_CONTRACT', 'paymentMethod': 'visa', 'eventDate': '2017-11-27T23:58:13+01:00', 'merchantReference': 'Localhost checkout', 'originalReference': '8535118234833091', 'success': 'true', 'pspReference': '8315101678446618', 'additionalData': {'shopperReference': 'localhostCheckout1'}, 'amount': {'value': 199, 'currency': 'USD'}, 'reason': ''}","ColinRood","8315101678446618","Localhost checkout","1511823506.96713","None","RECURRING_CONTRACT","True","","visa","8535118234833091"
"1004","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-03-09T19:22:43+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Localhost CSE', 'success': 'true', 'pspReference': '8835206197634403', 'additionalData': {'alias': 'H167852639363479', 'cardIssuingCountry': 'NL', 'cardBin': '411111', 'authCode': '90067', 'cardPaymentMethod': 'visa', 'aliasType': 'Default', 'cardSummary': '1111', 'expiryDate': '08/2018'}, 'amount': {'value': 1500, 'currency': 'USD'}, 'reason': '90067:1111:08/2018'}","ColinRood","8835206197634403","Localhost CSE","1520619764.27876","None","AUTHORISATION","True","90067:1111:08/2018","visa",""
"1005","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-02-26T23:03:01+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8815196825810539', 'additionalData': {'fraudCheck-25-CVCAuthResultCheck': '0', 'fraudManualReview': 'false', 'fraudResultType': 'GREEN', 'fraudCheck-2-CardChunkUsage': '0', 'cardPaymentMethod': 'visa', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '0', 'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'authCode': '51131', 'fraudCheck-3-PaymentDetailUsage': '0', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'cardSummary': '0008', 'totalFraudScore': '0', 'fraudCheck-4-HolderNameUsage': '0', 'alias': 'C457916678721840', 'fraudCheck-13-IssuerRefCheck': '0', 'cardBin': '403550', 'cardIssuingCountry': 'FR', 'fraudCheck-15-IssuingCountryReferral': '0', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '51131:0008:08/2018'}","ColinRood","8815196825810539","PM authorise card","1519682581.67406","None","AUTHORISATION","True","51131:0008:08/2018","visa",""
"1006","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2018-01-10T07:01:00+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'received_payments_report_2018_01_09.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv'}","ColinRood","received_payments_report_2018_01_09.csv","","1515670086.91152","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv","",""
"1007","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-18T15:21:10+01:00', 'merchantReference': 'PM authorise card', 'success': 'false', 'pspReference': '8815162852707972', 'additionalData': {'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'refusalReasonRaw': '05 : ISSUER_UNAVAILABLE', 'avsResultRaw': '4', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'cardSummary': '1111', 'cvcResultRaw': '1'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': 'Refused'}","ColinRood","8815162852707972","PM authorise card","1516285271.54711","None","AUTHORISATION","False","Refused","visa",""
"1008","{'eventCode': 'PROCESS_RETRY', 'merchantAccountCode': 'ColinRood', 'eventDate': '2017-11-17T00:47:51+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': '8815108759460652', 'originalReference': '8815108759460652', 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': ''}","ColinRood","8815108759460652","","1510876149.03875","None","PROCESS_RETRY","True","","",""
"1009","{'merchantAccountCode': 'ColinRood', 'eventCode': 'CAPTURE', 'paymentMethod': 'visa', 'eventDate': '2017-11-17T00:47:51+01:00', 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8815108759460652', 'originalReference': '8515108758304383', 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': ''}","ColinRood","8815108759460652","PM authorise card","1510876149.24888","None","CAPTURE","True","","visa",""
"1010","{'eventCode': 'PROCESS_RETRY', 'merchantAccountCode': 'ColinRood', 'eventDate': '2017-11-17T00:48:06+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': '8815108759612054', 'originalReference': '8815108759460652', 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': ''}","ColinRood","8815108759612054","","1510876149.44069","None","PROCESS_RETRY","True","","",""
"1011","{'eventCode': 'PROCESS_RETRY', 'merchantAccountCode': 'ColinRood', 'eventDate': '2017-11-17T00:48:08+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': '8515108759594438', 'originalReference': '8815108759460652', 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': ''}","ColinRood","8515108759594438","","1510876149.98188","None","PROCESS_RETRY","True","","",""
"1012","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-12T16:16:44+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Create recurring', 'success': 'true', 'pspReference': '8825157702040754', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '48595', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '1', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5HAAOU911'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': '48595:1111:08/2018'}","ColinRood","8825157702040754","Create recurring","1516275959.3322","None","AUTHORISATION","True","48595:1111:08/2018","visa",""
"1013","{'merchantAccountCode': 'ColinRood', 'eventCode': 'RECURRING_CONTRACT', 'paymentMethod': 'visa', 'eventDate': '2018-02-07T01:18:15+01:00', 'merchantReference': 'Localhost checkout', 'originalReference': '8835179626885765', 'success': 'true', 'pspReference': '8315101678446618', 'additionalData': {'shopperReference': 'localhostCheckout1', 'expiryDate': '08/2018', 'cardSummary': '1111'}, 'amount': {'value': 199, 'currency': 'USD'}, 'reason': ''}","ColinRood","8315101678446618","Localhost checkout","1517962711.3766","None","RECURRING_CONTRACT","True","","visa","8835179626885765"
"1014","{'merchantAccountCode': 'ColinRood', 'eventCode': 'REFUND', 'paymentMethod': 'visa', 'eventDate': '2018-02-23T23:45:45+01:00', 'merchantReference': 'PM Authorise card - additional data fields', 'success': 'false', 'pspReference': '8835194259441398', 'originalReference': '8835066165571023', 'amount': {'value': 99, 'currency': 'USD'}, 'reason': 'Modification in different currency than authorisation'}","ColinRood","8835194259441398","PM Authorise card - additional data fields","1519425996.66158","None","REFUND","False","Modification in different currency than authorisation","visa","8835066165571023"
"1015","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2018-01-10T07:01:00+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'received_payments_report_2018_01_09.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv'}","ColinRood","received_payments_report_2018_01_09.csv","","1515572406.11678","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv","",""
"1016","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-12T15:38:57+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Localhost Secured Fields', 'success': 'true', 'pspReference': '8515157679372599', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '11156', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '1', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5HAA3AL9P'}, 'amount': {'value': 1500, 'currency': 'USD'}, 'reason': '11156:1111:08/2018'}","ColinRood","8515157679372599","Localhost Secured Fields","1515767937.44517","None","AUTHORISATION","True","11156:1111:08/2018","visa",""
"1017","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'amex', 'eventDate': '2017-11-17T18:09:21+01:00', 'merchantReference': 'PM travel data', 'success': 'false', 'pspReference': '8515109385617445', 'additionalData': {'alias': 'K489418218765970', 'avsResult': '4 AVS not supported for this card type', 'cvcResult': '1 Matches', 'fraudCheck-25-CVCAuthResultCheck': '0', 'fraudCheck-20-AVSAuthResultCheck': '100', 'acquirerCode': 'TestPmmAcquirer', 'refusalReasonRaw': 'AUTHORISED', 'fraudCheck-2-CardChunkUsage': '0', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '0', 'acquirerReference': '7F5FTAQPVSH', 'avsResultRaw': '4', 'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'authCode': '30422', 'fraudCheck-3-PaymentDetailUsage': '0', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'cardSummary': '0002', 'totalFraudScore': '100', 'fraudCheck-4-HolderNameUsage': '0', 'cvcResultRaw': '1', 'fraudCheck-13-IssuerRefCheck': '0', 'fraudCheck-15-IssuingCountryReferral': '0', 'fraudCheck-82-CustomFieldCheck': '0', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'FRAUD-CANCELLED'}","ColinRood","8515109385617445","PM travel data","1510938561.37114","None","AUTHORISATION","False","FRAUD-CANCELLED","amex",""
"1018","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-17T09:41:43+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Localhost HPP', 'success': 'true', 'pspReference': '8835161785031506', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '98770', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cardSummary': '1111', 'cvcResultRaw': '1', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'paymentMethod': 'visa', 'avsResultRaw': '4', 'acquirerReference': '7CAJ1S74UTT'}, 'amount': {'value': 199, 'currency': 'USD'}, 'reason': '98770:1111:08/2018'}","ColinRood","8835161785031506","Localhost HPP","1516178504.48052","None","AUTHORISATION","True","98770:1111:08/2018","visa",""
"1019","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-02-06T21:03:07+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8815179473875152', 'additionalData': {'alias': 'H167852639363479', 'avsResult': '4 AVS not supported for this card type', 'fraudManualReview': 'false', 'cvcResult': '1 Matches', 'fraudCheck-25-CVCAuthResultCheck': '0', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'refusalReasonRaw': 'AUTHORISED', 'fraudCheck-2-CardChunkUsage': '0', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '50', 'acquirerReference': '7F5HUJK60HC', 'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'authCode': '61424', 'fraudCheck-3-PaymentDetailUsage': '0', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'fraudResultType': 'GREEN', 'totalFraudScore': '50', 'fraudCheck-4-HolderNameUsage': '0', 'cvcResultRaw': '1', 'fraudCheck-13-IssuerRefCheck': '0', 'fraudCheck-15-IssuingCountryReferral': '0', 'avsResultRaw': '4', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '61424:1111:08/2018'}","ColinRood","8815179473875152","PM authorise card","1517947387.85997","None","AUTHORISATION","True","61424:1111:08/2018","visa",""
"1020","{'eventCode': 'AUTHORISATION', 'paymentMethod': 'unknowncard', 'eventDate': '2018-01-11T09:35:36+01:00', 'merchantReference': 'PM bill recurring', 'success': 'false', 'pspReference': '8815156597281293', 'merchantAccountCode': 'ColinRood', 'amount': {'value': 2000, 'currency': 'EUR'}, 'reason': '800 Contract not found'}","ColinRood","8815156597281293","PM bill recurring","1516277513.34442","None","AUTHORISATION","False","800 Contract not found","unknowncard",""
"1021","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2018-01-12T07:01:00+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'received_payments_report_2018_01_11.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_11.csv'}","ColinRood","received_payments_report_2018_01_11.csv","","1516277513.58779","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_11.csv","",""
"1022","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-12T13:30:02+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8815157602025865', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '6215', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '1', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7CAITVHTDRN'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '6215:1111:08/2018'}","ColinRood","8815157602025865","PM authorise card","1516277513.7776","None","AUTHORISATION","True","6215:1111:08/2018","visa",""
"1023","{'eventCode': 'AUTHORISATION', 'paymentMethod': 'ideal', 'eventDate': '2018-01-12T13:34:07+01:00', 'operations': ['REFUND'], 'merchantReference': 'Localhost HPP', 'success': 'true', 'pspReference': '8815157604419181', 'merchantAccountCode': 'ColinRood', 'amount': {'value': 199, 'currency': 'EUR'}, 'reason': ''}","ColinRood","8815157604419181","Localhost HPP","1516277513.97056","None","AUTHORISATION","True","","ideal",""
"1024","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-11T09:35:17+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM bill recurring', 'success': 'true', 'pspReference': '8535156597170503', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '55558', 'cvcResult': '3 Not checked', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '3', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5H99R8NPC'}, 'amount': {'value': 2000, 'currency': 'EUR'}, 'reason': '55558:1111:08/2018'}","ColinRood","8535156597170503","PM bill recurring","1516277541.80592","None","AUTHORISATION","True","55558:1111:08/2018","visa",""
"1025","{'merchantAccountCode': 'ColinRood', 'eventCode': 'RECURRING_CONTRACT', 'paymentMethod': 'visa', 'eventDate': '2018-01-11T09:35:21+01:00', 'merchantReference': 'PM bill recurring', 'originalReference': '8535156597170503', 'success': 'true', 'pspReference': '8415133621410663', 'additionalData': {'shopperReference': 'recur121517'}, 'amount': {'value': 2000, 'currency': 'EUR'}, 'reason': ''}","ColinRood","8415133621410663","PM bill recurring","1516277541.99215","None","RECURRING_CONTRACT","True","","visa","8535156597170503"
"1027","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-11T09:35:17+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM bill recurring', 'success': 'true', 'pspReference': '8535156597170503', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '55558', 'cvcResult': '3 Not checked', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '3', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5H99R8NPC'}, 'amount': {'value': 2000, 'currency': 'EUR'}, 'reason': '55558:1111:08/2018'}","ColinRood","8535156597170503","PM bill recurring","1515669685.35718","None","AUTHORISATION","True","55558:1111:08/2018","visa",""
"1028","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-11T09:35:17+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM bill recurring', 'success': 'true', 'pspReference': '8535156597170503', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '55558', 'cvcResult': '3 Not checked', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '3', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5H99R8NPC'}, 'amount': {'value': 2000, 'currency': 'EUR'}, 'reason': '55558:1111:08/2018'}","ColinRood","8535156597170503","PM bill recurring","1516268674.63854","None","AUTHORISATION","True","55558:1111:08/2018","visa",""
"1029","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-11T09:35:17+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM bill recurring', 'success': 'true', 'pspReference': '8535156597170503', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '55558', 'cvcResult': '3 Not checked', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '3', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5H99R8NPC'}, 'amount': {'value': 2000, 'currency': 'EUR'}, 'reason': '55558:1111:08/2018'}","ColinRood","8535156597170503","PM bill recurring","1516275350.47071","None","AUTHORISATION","True","55558:1111:08/2018","visa",""
"1030","{'merchantAccountCode': 'ColinRood', 'eventCode': 'RECURRING_CONTRACT', 'paymentMethod': 'visa', 'eventDate': '2017-12-29T20:42:45+01:00', 'merchantReference': 'Bill recurring', 'originalReference': '8835145765596109', 'success': 'true', 'pspReference': '8415133621410663', 'additionalData': {'shopperReference': 'recur121517'}, 'amount': {'value': 2000, 'currency': 'EUR'}, 'reason': ''}","ColinRood","8415133621410663","Bill recurring","1514576593.3714","None","RECURRING_CONTRACT","True","","visa","8835145765596109"
"1031","{'merchantAccountCode': 'ColinRood', 'eventCode': 'RECURRING_CONTRACT', 'paymentMethod': 'visa', 'eventDate': '2018-02-14T17:53:12+01:00', 'merchantReference': 'Localhost checkout', 'originalReference': '8535186271822491', 'success': 'true', 'pspReference': '8415186271833287', 'additionalData': {'shopperReference': 'localhostCheckout2', 'expiryDate': '08/2018', 'cardSummary': '1111'}, 'amount': {'value': 199, 'currency': 'USD'}, 'reason': ''}","ColinRood","8415186271833287","Localhost checkout","1518627222.62016","None","RECURRING_CONTRACT","True","","visa","8535186271822491"
"1032","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'diners', 'eventDate': '2018-01-17T10:55:45+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'localhostSkipDetails', 'success': 'true', 'pspReference': '8825161829452678', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '41486', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '1', 'cardSummary': '3344', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'A662407991688190', 'avsResultRaw': '4', 'acquirerReference': '7F5HE5P50RK'}, 'amount': {'value': 1499, 'currency': 'USD'}, 'reason': '41486:3344:08/2018'}","ColinRood","8825161829452678","localhostSkipDetails","1516182946.48644","None","AUTHORISATION","True","41486:3344:08/2018","diners",""
"1033","{'eventCode': 'AUTHORISATION', 'paymentMethod': 'unknowncard', 'eventDate': '2017-11-21T20:32:22+01:00', 'merchantReference': 'Localhost CSE', 'success': 'false', 'pspReference': '8815112927395816', 'merchantAccountCode': 'ColinRood', 'amount': {'value': 1500, 'currency': 'USD'}, 'reason': 'Please supply paymentDetails'}","ColinRood","8815112927395816","Localhost CSE","1511292761.53194","None","AUTHORISATION","False","Please supply paymentDetails","unknowncard",""
"1034","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2018-02-06T19:35:39+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'payments_accounting_report_filtered.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/payments_accounting_report_filtered.csv'}","ColinRood","payments_accounting_report_filtered.csv","","1517943076.51338","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/payments_accounting_report_filtered.csv","",""
"1035","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2018-02-06T19:35:54+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'payments_accounting_report_filtered.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/payments_accounting_report_filtered.csv'}","ColinRood","payments_accounting_report_filtered.csv","","1517943076.769","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/payments_accounting_report_filtered.csv","",""
"1036","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2018-02-06T19:35:54+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'payments_accounting_report_filtered.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/payments_accounting_report_filtered.csv'}","ColinRood","payments_accounting_report_filtered.csv","","1517943076.97207","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/payments_accounting_report_filtered.csv","",""
"1037","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2017-12-09T07:00:49+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'received_payments_report_2017_12_08.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2017_12_08.csv'}","ColinRood","received_payments_report_2017_12_08.csv","","1512800177.36221","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2017_12_08.csv","",""
"1038","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2017-12-26T07:01:13+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'received_payments_report_2017_12_25.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2017_12_25.csv'}","ColinRood","received_payments_report_2017_12_25.csv","","1514268987.36165","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2017_12_25.csv","",""
"1039","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-02-16T22:12:36+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8815188155563697', 'additionalData': {'fraudCheck-25-CVCAuthResultCheck': '0', 'fraudManualReview': 'false', 'fraudResultType': 'GREEN', 'fraudCheck-2-CardChunkUsage': '0', 'cardPaymentMethod': 'visa', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '0', 'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'authCode': '44958', 'fraudCheck-3-PaymentDetailUsage': '0', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'cardSummary': '1111', 'totalFraudScore': '0', 'fraudCheck-4-HolderNameUsage': '0', 'alias': 'H167852639363479', 'fraudCheck-13-IssuerRefCheck': '0', 'cardBin': '411111', 'cardIssuingCountry': 'NL', 'fraudCheck-15-IssuingCountryReferral': '0', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': '44958:1111:08/2018'}","ColinRood","8815188155563697","PM authorise card","1518815556.77839","None","AUTHORISATION","True","44958:1111:08/2018","visa",""
